"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","COMUNIDADES","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"30287","9.646598","0.0","0.10366349","0.0","50","1","26","false","PAN2","9.0","1","0","0","0.72979381","false","0","PAN2","0","0.0"
"30292","4.69664877","1.0E-8","0.21291777","0.5","19","4","21","false","APOA1","98.25","4","0","0","0.88447973","false","0","APOA1","58","0.77362205"
"30294","4.69664877","1.0E-8","0.21291777","0.5","19","4","21","false","APOA2","98.25","4","0","0","0.88447973","false","0","APOA2","58","0.77362205"
"30296","4.69664877","1.0E-8","0.21291777","0.5","19","4","21","false","APOC3","98.25","4","0","0","0.88447973","false","0","APOC3","58","0.77362205"
"30298","4.69664877","1.0E-8","0.21291777","0.5","19","4","21","false","APOA5","98.25","4","0","0","0.88447973","false","0","APOA5","58","0.77362205"
"30300","4.69664877","1.0E-8","0.21291777","0.5","19","4","21","false","PLTP","98.25","4","0","0","0.88447973","false","0","PLTP","58","0.77362205"
"30303","4.69664877","1.0E-8","0.21291777","0.5","19","4","21","false","DBI","98.25","4","0","0","0.88447973","false","0","DBI","58","0.77362205"
"30308","4.60235021","1.8E-7","0.21728029","0.6","19","6","21","false","FABP3","81.0","6","0","0","0.88742656","false","0","FABP3","6402","0.54"
"30310","4.60235021","1.8E-7","0.21728029","0.6","19","6","21","false","FABP5","81.0","6","0","0","0.88742656","false","0","FABP5","6402","0.54"
"30312","4.60235021","1.8E-7","0.21728029","0.6","19","6","21","false","FABP6","81.0","6","0","0","0.88742656","false","0","FABP6","6402","0.54"
"30314","4.60235021","1.8E-7","0.21728029","0.6","19","6","21","false","FABP7","81.0","6","0","0","0.88742656","false","0","FABP7","6402","0.54"
"30316","4.6448571","1.0E-7","0.21529188","0.6","19","5","21","false","SLC27A4","90.2","5","0","0","0.88609822","false","0","SLC27A4","3126","0.64428571"
"30318","4.6448571","1.0E-7","0.21529188","0.6","19","5","21","false","SLC27A2","90.2","5","0","0","0.88609822","false","0","SLC27A2","3126","0.64428571"
"30320","4.6448571","1.0E-7","0.21529188","0.6","19","5","21","false","SLC27A6","90.2","5","0","0","0.88609822","false","0","SLC27A6","3126","0.64428571"
"30322","4.6448571","1.0E-7","0.21529188","0.6","19","5","21","false","SLC27A1","90.2","5","0","0","0.88609822","false","0","SLC27A1","3126","0.64428571"
"30324","4.60235021","1.8E-7","0.21728029","0.6","19","6","21","false","ANGPTL4","81.0","6","0","0","0.88742656","false","0","ANGPTL4","6402","0.54"
"30326","4.51893225","2.63E-6","0.22129121","0.47619048","19","7","21","false","UCP1","74.71428571","7","0","0","0.89003337","false","0","UCP1","31456","0.42939245"
"30328","4.52197882","2.0393E-4","0.22114212","0.28571429","19","8","21","false","ADIPOQ","62.75","8","0","0","0.88993816","false","0","ADIPOQ","655794","0.37276786"
"30330","4.83882199","0.0","0.20666187","0.0","19","1","21","false","C14776","76.0","1","0","0","0.88003681","false","0","C14776","0","0.0"
"30336","4.46902655","1.107E-4","0.22376238","0.22727273","14","12","20","false","ADIPOR1","61.83333333","12","0","0","0.89159292","false","0","ADIPOR1","4782332","0.34887006"
"30338","4.46902655","1.107E-4","0.22376238","0.22727273","14","12","20","false","ADIPOR2","61.83333333","12","0","0","0.89159292","false","0","ADIPOR2","4782332","0.34887006"
"30365","4.82765124","1.0E-8","0.20714007","0.5","19","4","21","false","UBC","88.0","4","0","0","0.8803859","false","0","UBC","58","0.70967742"
"30367","4.353402","6.0385E-4","0.22970541","0.025","14","16","20","false","CD36","70.375","16","0","0","0.89520619","false","0","CD36","20778314","0.28074597"
"30369","4.86159872","1.0E-8","0.20569365","0.5","19","4","21","false","OLR1","93.75","4","0","0","0.87932504","false","0","OLR1","58","0.74404762"
"30371","4.86159872","1.0E-8","0.20569365","0.5","19","4","21","false","PLIN2","93.75","4","0","0","0.87932504","false","0","PLIN2","58","0.74404762"
"30373","4.86159872","1.0E-8","0.20569365","0.5","19","4","21","false","PLIN5","93.75","4","0","0","0.87932504","false","0","PLIN5","58","0.74404762"
"30376","4.86159872","1.0E-8","0.20569365","0.5","19","4","21","false","PLIN4","93.75","4","0","0","0.87932504","false","0","PLIN4","58","0.74404762"
"30379","4.72015088","8.2097E-4","0.21185763","0.10714286","19","8","21","false","SORBS1","52.875","8","0","0","0.88374529","false","0","SORBS1","6956414","0.31742424"
"30382","4.86159872","1.0E-8","0.20569365","0.5","19","4","21","false","AQP7","93.75","4","0","0","0.87932504","false","0","AQP7","58","0.74404762"
"30396","4.47918178","7.9312E-4","0.22325506","0.18681319","26","14","20","false","FOXP3","50.35714286","14","0","0","0.89127557","false","0","FOXP3","5985934","0.18049155"
"30580","5.11881619","0.0","0.19535767","0.0","19","1","21","false","C14767","58.0","1","0","0","0.87128699","false","0","C14767","0","0.0"
"30582","5.11881619","0.0","0.19535767","0.0","19","1","21","false","C14762","58.0","1","0","0","0.87128699","false","0","C14762","0","0.0"
"30603","4.61830843","1.055E-5","0.2165295","0.56521739","5","24","21","false","PARVB","78.83333333","24","0","0","0.88692786","false","0","PARVB","133034","0.34425036"
"30605","4.61830843","1.055E-5","0.2165295","0.56521739","5","24","21","false","PARVA","78.83333333","24","0","0","0.88692786","false","0","PARVA","133034","0.34425036"
"30607","4.61830843","1.055E-5","0.2165295","0.56521739","5","24","21","false","PARVG","78.83333333","24","0","0","0.88692786","false","0","PARVG","133034","0.34425036"
"30635","5.7200058","0.0","0.174825","0.0","19","1","22","false","FLOT1","8.0","1","0","0","0.85249982","false","0","FLOT1","0","0.0"
"30637","5.7200058","0.0","0.174825","0.0","19","1","22","false","FLOT2","8.0","1","0","0","0.85249982","false","0","FLOT2","0","0.0"
"30641","6.28666763","6.3622E-4","0.15906678","0.26666667","135","6","21","false","BRIP1","4.83333333","6","0","0","0.83479164","false","0","BRIP1","7537016","0.2745098"
"30643","6.30277093","0.0","0.15866038","0.0","135","1","21","false","BARD1","10.0","1","0","0","0.83428841","false","0","BARD1","0","0.0"
"30645","6.30204555","1.32E-6","0.15867864","0.33333333","215","3","21","false","RBBP8","6.0","3","0","0","0.83431108","false","0","RBBP8","628","0.47222222"
"30647","6.28710286","9.459E-5","0.15905577","0.66666667","135","4","21","false","PALB2","6.5","4","0","0","0.83477804","false","0","PALB2","1671840","0.38235294"
"30649","6.06513855","8.1583E-4","0.1648767","0.17857143","135","8","21","false","BRCA2","5.375","8","0","0","0.84171442","false","0","BRCA2","7063282","0.16666667"
"30651","6.28782823","0.0","0.15903742","1.0","135","2","21","false","SEM1","9.0","2","0","0","0.83475537","false","0","SEM1","0","0.64285714"
"30653","6.27230524","6.734E-5","0.15943102","0.0","239","2","21","false","ABRAXAS1","7.0","2","0","0","0.83524046","false","0","ABRAXAS1","127726","0.5"
"30656","5.13564486","4.2438E-4","0.19471751","0.0","135","3","21","false","MIR146A","15.66666667","3","0","0","0.8707611","false","0","MIR146A","2621284","0.33333333"
"30658","7.28652256","0.0","0.13723968","0.0","135","1","22","false","TOPBP1","6.0","1","0","0","0.80354617","false","0","TOPBP1","0","0.0"
"30662","7.06470332","5.2E-7","0.14154876","0.66666667","135","3","22","false","MLH1","4.0","3","0","0","0.81047802","false","0","MLH1","264","0.5"
"30664","7.06470332","5.2E-7","0.14154876","0.66666667","135","3","22","false","PMS2","4.0","3","0","0","0.81047802","false","0","PMS2","264","0.5"
"30672","7.0648484","0.0","0.14154585","1.0","135","2","22","false","RAD51C","6.0","2","0","0","0.81047349","false","0","RAD51C","0","0.75"
"30675","7.06499347","0.0","0.14154295","0.0","135","1","22","false","SYCP3","8.0","1","0","0","0.81046895","false","0","SYCP3","0","0.0"
"30677","5.3568838","0.00101514","0.18667569","0.75","56","17","21","false","FANCD2","15.94117647","17","0","0","0.86384738","false","0","FANCD2","5295954","0.33667084"
"30680","7.06499347","0.0","0.14154295","0.0","135","1","22","false","RAD51","8.0","1","0","0","0.81046895","false","0","RAD51","0","0.0"
"30682","6.24445089","5.9596E-4","0.16014218","0.0","239","4","22","false","BABAM1","1.5","4","0","0","0.83611091","false","0","BABAM1","2212556","0.25"
"30683","7.24430582","0.0","0.13803945","0.0","239","1","23","false","BABAM2","4.0","1","0","0","0.80486544","false","0","BABAM2","0","0.0"
"30685","5.31031481","8.1865E-4","0.18831275","0.0","239","2","22","false","BRCC3","12.0","2","0","0","0.86530266","false","0","BRCC3","3154374","0.5"
"30688","7.24430582","0.0","0.13803945","0.0","239","1","23","false","UIMC1","4.0","1","0","0","0.80486544","false","0","UIMC1","0","0.0"
"30691","5.75453358","0.0","0.17377603","1.0","56","5","22","false","ATRIP","18.2","5","0","0","0.85142083","false","0","ATRIP","0","0.55151515"
"30693","5.28217032","0.00266339","0.18931612","0.52173913","56","23","21","false","FANCM","14.52173913","23","0","0","0.86618218","false","0","FANCM","37326760","0.27399508"
"30695","5.28347599","5.507E-5","0.18926934","0.80392157","56","18","21","false","FANCG","16.44444444","18","0","0","0.86614138","false","0","FANCG","239958","0.33560091"
"30697","5.28347599","5.507E-5","0.18926934","0.80392157","56","18","21","false","FANCA","16.44444444","18","0","0","0.86614138","false","0","FANCA","239958","0.33560091"
"30699","5.28463659","4.984E-5","0.18922777","0.80147059","56","17","21","false","FANCI","16.47058824","17","0","0","0.86610511","false","0","FANCI","222830","0.35043805"
"30709","5.78949659","0.0","0.17272659","1.0","56","3","22","false","RAD9B","7.66666667","3","0","0","0.85032823","false","0","RAD9B","0","0.51111111"
"30711","5.78935152","1.0E-8","0.17273092","0.83333333","56","4","22","false","RAD1","6.25","4","0","0","0.85033277","false","0","RAD1","2","0.41666667"
"30713","5.78949659","0.0","0.17272659","1.0","56","3","22","false","RAD9A","7.66666667","3","0","0","0.85032823","false","0","RAD9A","0","0.51111111"
"30715","5.78935152","1.0E-8","0.17273092","0.83333333","56","4","22","false","HUS1","6.25","4","0","0","0.85033277","false","0","HUS1","2","0.41666667"
"30718","5.36080081","5.8024E-4","0.18653929","0.76470588","56","18","21","false","FANCL","15.55555556","18","0","0","0.86372497","false","0","FANCL","2741882","0.38888889"
"30720","5.36109096","3.0E-8","0.1865292","0.96666667","56","16","21","false","FAAP100","17.375","16","0","0","0.86371591","false","0","FAAP100","22","0.434375"
"30723","5.36109096","3.0E-8","0.1865292","0.96666667","56","16","21","false","FANCB","17.375","16","0","0","0.86371591","false","0","FANCB","22","0.434375"
"30725","5.36109096","3.0E-8","0.1865292","0.96666667","56","16","21","false","UBE2T","17.375","16","0","0","0.86371591","false","0","UBE2T","22","0.434375"
"30727","5.36138111","2.0E-8","0.1865191","0.98901099","56","14","21","false","CENPSCORT","18.0","14","0","0","0.86370684","false","0","CENPSCORT","16","0.45"
"30729","5.36138111","2.0E-8","0.1865191","0.98901099","56","14","21","false","CENPX","18.0","14","0","0","0.86370684","false","0","CENPX","16","0.45"
"30731","5.36138111","2.0E-8","0.1865191","0.98901099","56","14","21","false","CENPS","18.0","14","0","0","0.86370684","false","0","CENPS","16","0.45"
"30733","5.36109096","3.0E-8","0.1865292","0.96666667","56","16","21","false","FANCC","17.375","16","0","0","0.86371591","false","0","FANCC","22","0.434375"
"30735","5.32235601","4.634E-5","0.18788672","0.85294118","56","17","21","false","FAAP24","16.52941176","17","0","0","0.86492637","false","0","FAAP24","114020","0.40172166"
"30738","5.36109096","3.0E-8","0.1865292","0.96666667","56","16","21","false","FANCE","17.375","16","0","0","0.86371591","false","0","FANCE","22","0.434375"
"30740","5.36109096","3.0E-8","0.1865292","0.96666667","56","16","21","false","FANCF","17.375","16","0","0","0.86371591","false","0","FANCF","22","0.434375"
"30742","6.28028435","2.3194E-4","0.15922846","0.69444444","117","9","22","false","BLM","8.55555556","9","0","0","0.83499111","false","0","BLM","5933910","0.31687243"
"30744","6.28028435","2.3194E-4","0.15922846","0.69444444","117","9","22","false","RMI1","8.55555556","9","0","0","0.83499111","false","0","RMI1","5933910","0.31687243"
"30746","6.28028435","2.3194E-4","0.15922846","0.69444444","117","9","22","false","RMI2","8.55555556","9","0","0","0.83499111","false","0","RMI2","5933910","0.31687243"
"30748","6.28042942","2.3193E-4","0.15922478","0.64285714","117","8","22","false","TOP3A","8.75","8","0","0","0.83498658","false","0","TOP3A","5933908","0.32407407"
"30750","6.28042942","2.3193E-4","0.15922478","0.64285714","117","8","22","false","TOP3B","8.75","8","0","0","0.83498658","false","0","TOP3B","5933908","0.32407407"
"30781","6.36051066","0.0","0.15722008","1.0","56","2","22","false","USP1","10.0","2","0","0","0.83248404","false","0","USP1","0","0.55555556"
"30783","6.36051066","0.0","0.15722008","1.0","56","2","22","false","WDR48","10.0","2","0","0","0.83248404","false","0","WDR48","0","0.55555556"
"30874","5.22341506","3.3729E-4","0.19144563","0.0","137","6","21","false","NEUROG3","7.66666667","6","0","0","0.86801828","false","0","NEUROG3","1494052","0.2020202"
"30886","7.27955897","1.0E-8","0.13737096","0.9","117","5","23","false","RPA4","8.6","5","0","0","0.80376378","false","0","RPA4","2","0.95555556"
"30888","7.27955897","1.0E-8","0.13737096","0.9","117","5","23","false","RPA1","8.6","5","0","0","0.80376378","false","0","RPA1","2","0.95555556"
"30890","7.27955897","1.0E-8","0.13737096","0.9","117","5","23","false","RPA2","8.6","5","0","0","0.80376378","false","0","RPA2","2","0.95555556"
"30892","7.27955897","1.0E-8","0.13737096","0.9","117","5","23","false","RPA3","8.6","5","0","0","0.80376378","false","0","RPA3","2","0.95555556"
"30916","6.35586827","2.3493E-4","0.15733492","0.33333333","135","3","22","false","FAN1","7.66666667","3","0","0","0.83262912","false","0","FAN1","1257872","0.38596491"
"30927","4.59219498","1.783E-5","0.21776079","0.11111111","53","9","21","false","GATA4","30.88888889","9","0","0","0.88774391","false","0","GATA4","129186","0.24355556"
"30964","4.82373422","1.29E-6","0.20730827","0.0","4","5","21","false","ADRA2A","64.2","5","0","0","0.88050831","false","0","ADRA2A","30406","0.38536585"
"30966","4.82373422","1.29E-6","0.20730827","0.0","4","5","21","false","ADRA2B","64.2","5","0","0","0.88050831","false","0","ADRA2B","30406","0.38536585"
"30968","4.82373422","1.29E-6","0.20730827","0.0","4","5","21","false","ADRA2C","64.2","5","0","0","0.88050831","false","0","ADRA2C","30406","0.38536585"
"30985","4.54243435","7.15E-5","0.22014627","0.32051282","30","13","21","false","ARHGEF12","35.23076923","13","0","0","0.88929893","false","0","ARHGEF12","1018324","0.15486276"
"30987","4.55273466","4.836E-5","0.21964821","0.41818182","30","11","21","false","ARHGEF1","39.27272727","11","0","0","0.88897704","false","0","ARHGEF1","976266","0.18139731"
"30989","4.64935442","1.0E-8","0.21508362","0.66666667","4","3","21","false","ARHGEF11","58.66666667","3","0","0","0.88595767","false","0","ARHGEF11","70","0.47696477"
"31005","4.36645873","5.703E-5","0.22901854","0.50804598","4","30","21","false","CACNA1B","141.1","30","0","0","0.89479816","false","0","CACNA1B","1697144","0.19371848"
"31029","4.54011316","3.7644E-4","0.22025883","0.73913043","4","23","21","false","CNR1","168.0","23","0","0","0.88937146","false","0","CNR1","25617194","0.26773455"
"31076","4.58639199","0.0","0.21803631","1.0","4","18","21","false","MTNR1B","187.5","18","0","0","0.88792525","false","0","MTNR1B","0","0.30096308"
"31078","4.58639199","0.0","0.21803631","1.0","4","18","21","false","MTNR1A","187.5","18","0","0","0.88792525","false","0","MTNR1A","0","0.30096308"
"31090","4.62309589","1.7E-7","0.21630527","0.0","7","2","21","false","FGD1","98.0","2","0","0","0.88677825","false","0","FGD1","6342","0.56725146"
"31092","4.62309589","1.7E-7","0.21630527","0.0","7","2","21","false","FGD3","98.0","2","0","0","0.88677825","false","0","FGD3","6342","0.56725146"
"31100","4.73059626","5.36E-6","0.21138984","0.0","22","3","21","false","MAGI3","34.0","3","0","0","0.88341887","false","0","MAGI3","72562","0.35483871"
"31398","4.69229653","6.77E-6","0.21311526","0.0","11","9","21","false","CACNA1E","41.33333333","9","0","0","0.88461573","false","0","CACNA1E","104146","0.29440389"
"31610","4.87218918","1.686E-5","0.20524655","0.5","7","5","21","false","SKAP1","34.4","5","0","0","0.87899409","false","0","SKAP1","189622","0.43544304"
"31618","4.90236472","0.0","0.20398319","0.0","7","2","21","false","RAP1GAP","62.0","2","0","0","0.8780511","false","0","RAP1GAP","2","1.0"
"31620","4.90236472","0.0","0.20398319","0.0","7","2","21","false","SIPA1L1","62.0","2","0","0","0.8780511","false","0","SIPA1L1","2","1.0"
"31622","4.85768171","0.0","0.20585951","0.66666667","7","3","21","false","SIPA1","48.66666667","3","0","0","0.87944745","false","0","SIPA1","2","0.59349593"
"31624","4.90236472","0.0","0.20398319","0.0","7","2","21","false","SIPA1L2","62.0","2","0","0","0.8780511","false","0","SIPA1L2","2","1.0"
"31626","4.90236472","0.0","0.20398319","0.0","7","2","21","false","DOCK4","62.0","2","0","0","0.8780511","false","0","DOCK4","2","1.0"
